interval,event,switch,switch_name,port,target_type,target_index,capacity_mbit,queued_before_mbit,sent_mbit,queued_after_mbit,shared_queued_before_mbit,shared_queued_after_mbit,shared_buffer_mbit,dropped_mbit,active_queue_entries
305,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
306,egress,0,VLAN4012,3,terminal,3,20000,0,6236.29,0,0,0,909.28,0,0
307,egress,0,VLAN4012,3,terminal,3,20000,0,3126.74,0,0,0,909.28,0,0
308,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
309,egress,0,VLAN4012,3,terminal,3,20000,0,6253.47,0,0,0,909.28,0,0
310,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
311,egress,0,VLAN4012,3,terminal,3,20000,0,6253.47,0,0,0,909.28,0,0
312,egress,0,VLAN4012,3,terminal,3,20000,0,3126.74,0,0,0,909.28,0,0
313,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
314,egress,0,VLAN4012,3,terminal,3,20000,0,6253.47,0,0,0,909.28,0,0
315,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
316,egress,0,VLAN4012,3,terminal,3,20000,0,6253.47,0,0,0,909.28,0,0
317,egress,0,VLAN4012,3,terminal,3,20000,0,3135.33,0,0,0,909.28,0,0
318,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
319,egress,0,VLAN4012,3,terminal,3,20000,0,3135.33,0,0,0,909.28,0,0
320,egress,0,VLAN4012,3,terminal,3,20000,0,3135.33,0,0,0,909.28,0,0
321,egress,0,VLAN4012,3,terminal,3,20000,0,6270.65,0,0,0,909.28,0,0
322,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
323,egress,0,VLAN4012,3,terminal,3,20000,0,3135.33,0,0,0,909.28,0,0
324,egress,0,VLAN4012,3,terminal,3,20000,0,3135.33,0,0,0,909.28,0,0
325,egress,0,VLAN4012,3,terminal,3,20000,0,3135.33,0,0,0,909.28,0,0
326,egress,0,VLAN4012,3,terminal,3,20000,0,6270.65,0,0,0,909.28,0,0
327,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
328,egress,0,VLAN4012,3,terminal,3,20000,0,3109.56,0,0,0,909.28,0,0
329,egress,0,VLAN4012,3,terminal,3,20000,0,3109.56,0,0,0,909.28,0,0
330,egress,0,VLAN4012,3,terminal,3,20000,0,3109.56,0,0,0,909.28,0,0
331,egress,0,VLAN4012,3,terminal,3,20000,0,3109.56,0,0,0,909.28,0,0
332,egress,0,VLAN4012,3,terminal,3,20000,0,6219.11,0,0,0,909.28,0,0
333,egress,0,VLAN4012,3,terminal,3,20000,0,3109.56,0,0,0,909.28,0,0
334,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
335,egress,0,VLAN4012,3,terminal,3,20000,0,6219.11,0,0,0,909.28,0,0
336,egress,0,VLAN4012,3,terminal,3,20000,0,3109.56,0,0,0,909.28,0,0
337,egress,0,VLAN4012,3,terminal,3,20000,0,3083.79,0,0,0,909.28,0,0
338,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
339,egress,0,VLAN4012,3,terminal,3,20000,0,3083.79,0,0,0,909.28,0,0
340,egress,0,VLAN4012,3,terminal,3,20000,0,6167.57,0,0,0,909.28,0,0
341,egress,0,VLAN4012,3,terminal,3,20000,0,3083.79,0,0,0,909.28,0,0
342,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
343,egress,0,VLAN4012,3,terminal,3,20000,0,3083.79,0,0,0,909.28,0,0
344,egress,0,VLAN4012,3,terminal,3,20000,0,3083.79,0,0,0,909.28,0,0
345,egress,0,VLAN4012,3,terminal,3,20000,0,6167.57,0,0,0,909.28,0,0
346,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
347,egress,0,VLAN4012,3,terminal,3,20000,0,3083.79,0,0,0,909.28,0,0
348,egress,0,VLAN4012,3,terminal,3,20000,0,6150.39,0,0,0,909.28,0,0
349,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
350,egress,0,VLAN4012,3,terminal,3,20000,0,3075.2,0,0,0,909.28,0,0
351,egress,0,VLAN4012,3,terminal,3,20000,0,6150.39,0,0,0,909.28,0,0
352,egress,0,VLAN4012,3,terminal,3,20000,0,3075.2,0,0,0,909.28,0,0
353,egress,0,VLAN4012,3,terminal,3,20000,0,3075.2,0,0,0,909.28,0,0
354,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
355,egress,0,VLAN4012,3,terminal,3,20000,0,3075.2,0,0,0,909.28,0,0
356,egress,0,VLAN4012,3,terminal,3,20000,0,6150.39,0,0,0,909.28,0,0
357,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
358,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
359,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
360,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
361,egress,0,VLAN4012,3,terminal,3,20000,0,6081.67,0,0,0,909.28,0,0
362,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
363,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
364,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
365,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
366,egress,0,VLAN4012,3,terminal,3,20000,0,6081.67,0,0,0,909.28,0,0
367,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
368,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
369,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
370,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
371,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
372,egress,0,VLAN4012,3,terminal,3,20000,0,6064.49,0,0,0,909.28,0,0
373,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
374,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
375,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
376,egress,0,VLAN4012,3,terminal,3,20000,0,6064.49,0,0,0,909.28,0,0
377,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
378,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
379,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
380,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
381,egress,0,VLAN4012,3,terminal,3,20000,0,6064.49,0,0,0,909.28,0,0
382,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
383,egress,0,VLAN4012,3,terminal,3,20000,0,6064.49,0,0,0,909.28,0,0
384,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
385,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
386,egress,0,VLAN4012,3,terminal,3,20000,0,6064.49,0,0,0,909.28,0,0
387,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
388,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
389,egress,0,VLAN4012,3,terminal,3,20000,0,6064.49,0,0,0,909.28,0,0
390,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
391,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
392,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
393,egress,0,VLAN4012,3,terminal,3,20000,0,6064.49,0,0,0,909.28,0,0
394,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
395,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
396,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
397,egress,0,VLAN4012,3,terminal,3,20000,0,3032.25,0,0,0,909.28,0,0
398,egress,0,VLAN4012,3,terminal,3,20000,0,6081.67,0,0,0,909.28,0,0
399,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
400,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
401,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
402,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
403,egress,0,VLAN4012,3,terminal,3,20000,0,6081.67,0,0,0,909.28,0,0
404,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
405,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
406,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
407,egress,0,VLAN4012,3,terminal,3,20000,0,6064.49,0,0,0,909.28,0,0
408,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
409,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
410,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
411,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
412,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
413,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
414,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
415,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
416,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
417,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
418,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
419,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
420,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
421,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
422,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
423,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
424,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
425,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
426,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
427,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
428,egress,0,VLAN4012,3,terminal,3,20000,0,5995.77,0,0,0,909.28,0,0
429,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
430,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
431,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
432,egress,0,VLAN4012,3,terminal,3,20000,0,5995.77,0,0,0,909.28,0,0
433,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
434,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
435,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
436,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
437,egress,0,VLAN4012,3,terminal,3,20000,0,5995.77,0,0,0,909.28,0,0
438,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
439,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
440,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
441,egress,0,VLAN4012,3,terminal,3,20000,0,5995.77,0,0,0,909.28,0,0
442,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
443,egress,0,VLAN4012,3,terminal,3,20000,0,5995.77,0,0,0,909.28,0,0
444,egress,0,VLAN4012,3,terminal,3,20000,0,2997.89,0,0,0,909.28,0,0
445,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
446,egress,0,VLAN4012,3,terminal,3,20000,0,5995.77,0,0,0,909.28,0,0
447,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
448,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
449,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
450,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
451,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
452,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
453,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
454,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
455,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
456,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
457,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
458,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
459,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
460,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
461,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
462,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
463,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
464,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
465,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
466,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
467,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
468,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
469,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
470,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
471,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
472,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
473,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
474,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
475,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
476,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
477,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
478,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
479,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
480,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
481,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
482,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
483,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
484,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
485,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
486,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
487,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
488,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
489,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
490,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
491,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
492,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
493,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
494,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
495,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
496,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
497,egress,0,VLAN4012,3,terminal,3,20000,0,5970,0,0,0,909.28,0,0
498,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
499,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
500,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
501,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
502,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
503,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
504,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
505,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
506,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
507,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
508,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
509,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
510,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
511,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
512,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
513,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
514,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
515,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
516,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
517,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
518,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
519,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
520,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
521,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
522,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
523,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
524,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
525,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
526,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
527,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
528,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
529,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
530,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
531,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
532,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
533,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
534,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
535,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
536,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
537,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
538,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
539,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
540,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
541,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
542,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
543,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
544,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
545,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
546,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
547,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
548,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
549,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
550,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
551,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
552,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
553,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
554,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
555,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
556,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
557,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
558,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
559,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
560,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
561,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
562,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
563,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
564,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
565,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
566,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
567,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
568,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
569,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
570,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
571,egress,0,VLAN4012,3,terminal,3,20000,0,6081.67,0,0,0,909.28,0,0
572,egress,0,VLAN4012,3,terminal,3,20000,0,3040.84,0,0,0,909.28,0,0
573,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
574,egress,0,VLAN4012,3,terminal,3,20000,0,6081.67,0,0,0,909.28,0,0
575,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
576,egress,0,VLAN4012,3,terminal,3,20000,0,6081.67,0,0,0,909.28,0,0
577,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
578,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
579,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
580,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
581,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
582,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
583,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
584,egress,0,VLAN4012,3,terminal,3,20000,0,3023.66,0,0,0,909.28,0,0
585,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
586,egress,0,VLAN4012,3,terminal,3,20000,0,6047.31,0,0,0,909.28,0,0
587,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
588,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
589,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
590,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
591,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
592,egress,0,VLAN4012,3,terminal,3,20000,0,3015.07,0,0,0,909.28,0,0
593,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
594,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
595,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
596,egress,0,VLAN4012,3,terminal,3,20000,0,6030.13,0,0,0,909.28,0,0
597,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
598,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
599,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
600,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
601,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
602,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
603,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
604,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
605,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
606,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
607,egress,0,VLAN4012,3,terminal,3,20000,0,6012.95,0,0,0,909.28,0,0
608,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
609,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
610,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
611,egress,0,VLAN4012,3,terminal,3,20000,0,3006.48,0,0,0,909.28,0,0
