interval,event,switch,switch_name,port,target_type,target_index,capacity_mbit,queued_before_mbit,sent_mbit,queued_after_mbit,shared_queued_before_mbit,shared_queued_after_mbit,shared_buffer_mbit,dropped_mbit,active_queue_entries
112,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.6672,0,0,0,909.28,0,0
113,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.3336,0,0,0,909.28,0,0
113,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.3336,0,0,0,909.28,0,0
114,egress,2,STARLIGHT,1,switch,3,40000,0,25.3336,0,0,0,909.28,0,0
114,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.6672,0,0,0,909.28,0,0
115,egress,2,STARLIGHT,1,switch,3,40000,0,50.6672,0,0,0,909.28,0,0
115,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.3336,0,0,0,909.28,0,0
115,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.3336,0,0,0,909.28,0,0
116,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.3336,0,0,0,909.28,0,0
116,egress,2,STARLIGHT,1,switch,3,40000,0,25.3336,0,0,0,909.28,0,0
116,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.6672,0,0,0,909.28,0,0
117,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.3336,0,0,0,909.28,0,0
117,egress,2,STARLIGHT,1,switch,3,40000,0,25.3336,0,0,0,909.28,0,0
117,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
118,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
118,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
118,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.3336,0,0,0,909.28,0,0
119,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
119,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
120,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
120,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
121,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
121,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
121,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.7402,0,0,0,909.28,0,0
122,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
122,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
122,egress,2,STARLIGHT,1,switch,3,40000,0,61.7402,0,0,0,909.28,0,0
123,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
123,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.7402,0,0,0,909.28,0,0
124,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
124,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.7402,0,0,0,909.28,0,0
125,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
125,egress,2,STARLIGHT,1,switch,3,40000,0,61.7402,0,0,0,909.28,0,0
125,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
126,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
126,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
126,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.7402,0,0,0,909.28,0,0
127,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
127,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
127,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
128,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
128,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
128,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
129,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
129,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
130,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.7402,0,0,0,909.28,0,0
130,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
131,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
131,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
131,egress,2,STARLIGHT,1,switch,3,40000,0,61.7402,0,0,0,909.28,0,0
132,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
132,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.7402,0,0,0,909.28,0,0
132,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
133,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
133,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
133,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
134,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
134,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
135,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
135,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.7402,0,0,0,909.28,0,0
136,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
136,egress,2,STARLIGHT,1,switch,3,40000,0,61.7402,0,0,0,909.28,0,0
136,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
137,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.7402,0,0,0,909.28,0,0
137,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
137,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
138,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
138,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
138,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
139,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
139,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
139,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
140,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
140,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
140,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
141,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
141,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
142,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
142,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
143,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
143,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
143,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
144,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
144,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
144,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
145,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
145,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
145,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
146,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
146,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
147,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
147,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
148,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.2435,0,0,0,909.28,0,0
148,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
149,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
149,egress,2,STARLIGHT,1,switch,3,40000,0,62.2435,0,0,0,909.28,0,0
150,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.2435,0,0,0,909.28,0,0
150,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.2435,0,0,0,909.28,0,0
151,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
151,egress,2,STARLIGHT,1,switch,3,40000,0,62.2435,0,0,0,909.28,0,0
152,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
152,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.2435,0,0,0,909.28,0,0
152,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.1217,0,0,0,909.28,0,0
153,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
153,egress,2,STARLIGHT,1,switch,3,40000,0,31.1217,0,0,0,909.28,0,0
153,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
154,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.1217,0,0,0,909.28,0,0
154,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.2435,0,0,0,909.28,0,0
155,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
155,egress,2,STARLIGHT,1,switch,3,40000,0,62.2435,0,0,0,909.28,0,0
156,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.2435,0,0,0,909.28,0,0
156,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.2435,0,0,0,909.28,0,0
157,egress,2,STARLIGHT,1,switch,3,40000,0,62.2435,0,0,0,909.28,0,0
157,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
158,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.2435,0,0,0,909.28,0,0
158,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
158,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
159,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
159,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
159,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
160,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
160,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
160,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
161,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
161,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
161,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
162,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
162,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
162,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
163,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.1639,0,0,0,909.28,0,0
163,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
164,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
164,egress,2,STARLIGHT,1,switch,3,40000,0,50.1639,0,0,0,909.28,0,0
165,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.1639,0,0,0,909.28,0,0
165,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
165,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
166,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
166,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.1639,0,0,0,909.28,0,0
167,egress,2,STARLIGHT,1,switch,3,40000,0,50.1639,0,0,0,909.28,0,0
167,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
168,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.4112,0,0,0,909.28,0,0
168,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.1639,0,0,0,909.28,0,0
169,egress,2,STARLIGHT,1,switch,3,40000,0,62.4112,0,0,0,909.28,0,0
169,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.2056,0,0,0,909.28,0,0
170,egress,2,STARLIGHT,1,switch,3,40000,0,31.2056,0,0,0,909.28,0,0
170,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.4112,0,0,0,909.28,0,0
170,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.2056,0,0,0,909.28,0,0
171,egress,2,STARLIGHT,1,switch,3,40000,0,31.2056,0,0,0,909.28,0,0
171,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.2056,0,0,0,909.28,0,0
171,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.2056,0,0,0,909.28,0,0
172,egress,2,STARLIGHT,1,switch,3,40000,0,31.2056,0,0,0,909.28,0,0
172,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.2056,0,0,0,909.28,0,0
172,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.2056,0,0,0,909.28,0,0
173,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.2056,0,0,0,909.28,0,0
173,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.2056,0,0,0,909.28,0,0
173,egress,2,STARLIGHT,1,switch,3,40000,0,31.2056,0,0,0,909.28,0,0
174,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.2056,0,0,0,909.28,0,0
174,egress,2,STARLIGHT,1,switch,3,40000,0,31.2056,0,0,0,909.28,0,0
174,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.2056,0,0,0,909.28,0,0
175,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.2056,0,0,0,909.28,0,0
175,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
175,egress,2,STARLIGHT,1,switch,3,40000,0,31.2056,0,0,0,909.28,0,0
176,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.4112,0,0,0,909.28,0,0
176,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.2056,0,0,0,909.28,0,0
177,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
177,egress,2,STARLIGHT,1,switch,3,40000,0,62.4112,0,0,0,909.28,0,0
178,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.4112,0,0,0,909.28,0,0
178,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.4928,0,0,0,909.28,0,0
179,egress,2,STARLIGHT,1,switch,3,40000,0,49.4928,0,0,0,909.28,0,0
179,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.7464,0,0,0,909.28,0,0
180,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.4928,0,0,0,909.28,0,0
180,egress,2,STARLIGHT,1,switch,3,40000,0,24.7464,0,0,0,909.28,0,0
180,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
181,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.4928,0,0,0,909.28,0,0
181,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.7464,0,0,0,909.28,0,0
182,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
182,egress,2,STARLIGHT,1,switch,3,40000,0,49.4928,0,0,0,909.28,0,0
183,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.4928,0,0,0,909.28,0,0
183,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.4928,0,0,0,909.28,0,0
184,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.7464,0,0,0,909.28,0,0
184,egress,2,STARLIGHT,1,switch,3,40000,0,49.4928,0,0,0,909.28,0,0
185,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.4928,0,0,0,909.28,0,0
185,egress,2,STARLIGHT,1,switch,3,40000,0,24.7464,0,0,0,909.28,0,0
185,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.7464,0,0,0,909.28,0,0
186,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.7464,0,0,0,909.28,0,0
186,egress,2,STARLIGHT,1,switch,3,40000,0,24.7464,0,0,0,909.28,0,0
186,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.7464,0,0,0,909.28,0,0
187,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.0378,0,0,0,909.28,0,0
187,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.7464,0,0,0,909.28,0,0
187,egress,2,STARLIGHT,1,switch,3,40000,0,24.7464,0,0,0,909.28,0,0
188,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.7464,0,0,0,909.28,0,0
188,egress,2,STARLIGHT,1,switch,3,40000,0,31.0378,0,0,0,909.28,0,0
188,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
189,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.0757,0,0,0,909.28,0,0
189,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.0378,0,0,0,909.28,0,0
190,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.0378,0,0,0,909.28,0,0
190,egress,2,STARLIGHT,1,switch,3,40000,0,62.0757,0,0,0,909.28,0,0
191,egress,2,STARLIGHT,1,switch,3,40000,0,31.0378,0,0,0,909.28,0,0
191,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.0757,0,0,0,909.28,0,0
191,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.0378,0,0,0,909.28,0,0
192,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.0378,0,0,0,909.28,0,0
192,egress,2,STARLIGHT,1,switch,3,40000,0,31.0378,0,0,0,909.28,0,0
192,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.0378,0,0,0,909.28,0,0
193,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.0378,0,0,0,909.28,0,0
193,egress,2,STARLIGHT,1,switch,3,40000,0,31.0378,0,0,0,909.28,0,0
193,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.0378,0,0,0,909.28,0,0
194,egress,2,STARLIGHT,1,switch,3,40000,0,31.0378,0,0,0,909.28,0,0
194,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.0378,0,0,0,909.28,0,0
194,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.0378,0,0,0,909.28,0,0
195,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.0378,0,0,0,909.28,0,0
195,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.0378,0,0,0,909.28,0,0
195,egress,2,STARLIGHT,1,switch,3,40000,0,31.0378,0,0,0,909.28,0,0
196,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.0378,0,0,0,909.28,0,0
196,egress,2,STARLIGHT,1,switch,3,40000,0,31.0378,0,0,0,909.28,0,0
196,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.0378,0,0,0,909.28,0,0
197,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
197,egress,2,STARLIGHT,1,switch,3,40000,0,31.0378,0,0,0,909.28,0,0
197,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.0378,0,0,0,909.28,0,0
198,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
198,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
198,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.0378,0,0,0,909.28,0,0
199,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
199,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
200,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
200,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
201,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
201,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
202,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
202,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
203,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
203,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
203,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
204,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
204,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
204,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
205,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
205,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
205,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
206,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
206,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
207,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
207,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
208,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
208,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
208,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
209,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.9079,0,0,0,909.28,0,0
209,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
210,egress,2,STARLIGHT,1,switch,3,40000,0,61.9079,0,0,0,909.28,0,0
210,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
211,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.9079,0,0,0,909.28,0,0
211,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
211,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
212,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
212,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
212,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
213,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
213,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
213,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
214,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
214,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
214,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
215,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
215,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
215,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
216,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
216,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.9079,0,0,0,909.28,0,0
217,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
217,egress,2,STARLIGHT,1,switch,3,40000,0,61.9079,0,0,0,909.28,0,0
218,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
218,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.9079,0,0,0,909.28,0,0
218,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
219,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
219,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
220,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
220,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
221,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
221,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
221,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
222,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
222,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
222,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
223,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
223,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
223,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
